MQ135_AirQuality,MQ7_CO_ppm,PM25_ugm3,Sound_dB,Scenario,Alert_Level,DateTime
0.44,4.63,17.6,60.3,SAFE,0,2026-01-04 23:17:15
0.24,47.04,15.5,89.3,BOTH_POLLUTED,3,2026-01-04 16:48:17
0.43,40.35,24.2,81.9,BOTH_POLLUTED,3,2026-01-04 22:44:50
0.17,58.24,9.2,84.3,BOTH_POLLUTED,3,2026-01-04 16:04:46
0.43,5.51,23.9,51.0,SAFE,0,2026-01-04 23:22:31
0.04,2.51,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:26:13
0.08,2.79,0.1,38.2,VERY_CLEAN,0,2026-01-04 22:55:32
0.03,2.11,0.7,36.2,VERY_CLEAN,0,2026-01-04 23:33:09
0.24,6.08,32.8,65.4,SAFE,0,2026-01-04 22:55:30
0.02,2.56,1.2,36.2,VERY_CLEAN,0,2026-01-04 23:40:10
3.65,3.41,3.9,87.8,BOTH_POLLUTED,3,2026-01-04 16:32:55
0.01,2.24,1.4,30.8,VERY_CLEAN,0,2026-01-04 23:17:43
0.33,8.48,27.9,62.3,SAFE,0,2026-01-04 22:48:08
0.04,2.54,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:28:26
0.45,8.68,13.3,52.8,SAFE,0,2026-01-04 23:19:31
0.03,3.37,10.4,81.8,NOISE_POLLUTED,2,2026-01-04 22:44:21
0.08,2.1,1.0,38.8,VERY_CLEAN,0,2026-01-04 23:16:05
0.09,3.79,1.2,35.4,VERY_CLEAN,0,2026-01-04 22:44:05
0.38,7.31,21.7,53.6,SAFE,0,2026-01-04 23:18:39
0.08,2.42,0.8,39.3,VERY_CLEAN,0,2026-01-04 22:52:53
0.04,2.66,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:28:59
2.79,2.56,8.6,81.7,BOTH_POLLUTED,3,2026-01-04 22:31:41
0.08,36.95,7.1,87.1,BOTH_POLLUTED,3,2026-01-04 22:52:53
0.09,2.99,1.8,30.4,VERY_CLEAN,0,2026-01-04 23:04:58
0.43,6.15,29.8,52.2,SAFE,0,2026-01-04 23:28:04
0.12,6.05,28.5,64.0,SAFE,0,2026-01-04 23:10:01
0.05,2.53,0.5,37.7,VERY_CLEAN,0,2026-01-04 23:19:08
0.04,2.8200000000000003,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:32:20
0.47,8.95,26.6,48.4,SAFE,0,2026-01-04 22:41:13
0.49,3.73,225.7,83.9,BOTH_POLLUTED,3,2026-01-04 16:13:53
0.3,0.61,196.3,88.0,BOTH_POLLUTED,3,2026-01-04 16:22:52
2.34,1.2,17.6,88.7,BOTH_POLLUTED,3,2026-01-04 23:02:19
0.26,0.52,364.7,89.8,BOTH_POLLUTED,3,2026-01-04 16:29:08
0.04,3.41,2.0,39.5,VERY_CLEAN,0,2026-01-04 23:21:15
0.45,28.11,28.0,89.0,BOTH_POLLUTED,3,2026-01-04 22:48:04
0.09,2.09,1.6,33.0,VERY_CLEAN,0,2026-01-04 23:40:45
0.13,32.44,15.9,88.5,BOTH_POLLUTED,3,2026-01-04 22:32:17
3.94,4.06,28.5,85.3,BOTH_POLLUTED,3,2026-01-04 22:59:01
0.04,3.42,6.7,90.7,NOISE_POLLUTED,2,2026-01-04 22:47:36
0.04,2.51,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:22:11
0.05,3.07,0.9,39.1,VERY_CLEAN,0,2026-01-04 23:34:58
0.37,5.01,16.1,67.4,SAFE,0,2026-01-04 23:25:59
0.08,3.88,1.2,33.4,VERY_CLEAN,0,2026-01-04 23:13:57
0.04,2.77,21.6,75.0,NOISE_POLLUTED,2,2026-01-04 22:44:36
0.34,45.07,15.5,78.4,BOTH_POLLUTED,3,2026-01-04 22:50:28
0.07,55.18,20.5,93.0,BOTH_POLLUTED,3,2026-01-04 22:40:32
0.07,2.17,13.8,91.3,NOISE_POLLUTED,2,2026-01-04 22:59:41
0.1,2.98,756.5,85.4,BOTH_POLLUTED,3,2026-01-04 22:42:26
0.13,6.51,20.8,52.4,SAFE,0,2026-01-04 22:59:56
0.04,2.71,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:29:57
0.22,4.52,14.1,63.5,SAFE,0,2026-01-04 23:04:51
0.06,2.13,0.9,32.7,VERY_CLEAN,0,2026-01-04 23:16:25
0.07,2.65,22.7,92.5,NOISE_POLLUTED,2,2026-01-04 22:31:44
0.09,2.17,1.4,39.7,VERY_CLEAN,0,2026-01-04 23:03:13
0.09,2.0,1.5,37.0,VERY_CLEAN,0,2026-01-04 23:43:20
0.23,23.04,29.3,91.1,BOTH_POLLUTED,3,2026-01-04 16:21:01
0.05,3.59,1.3,31.7,VERY_CLEAN,0,2026-01-04 23:13:15
0.04,8.84,0.0,38.0,AIR_POLLUTED,0,2026-01-04 17:04:18
0.07,3.13,1.0,39.6,VERY_CLEAN,0,2026-01-04 22:46:28
0.03,23.02,16.8,93.7,BOTH_POLLUTED,3,2026-01-04 16:06:27
3.39,4.08,10.7,76.3,BOTH_POLLUTED,3,2026-01-04 22:44:35
3.62,1.14,25.1,75.1,BOTH_POLLUTED,3,2026-01-04 16:05:17
0.02,2.98,7.7,85.6,NOISE_POLLUTED,2,2026-01-04 22:38:19
0.37,4.21,24.4,57.7,SAFE,0,2026-01-04 23:20:50
0.01,2.62,1.1,37.0,VERY_CLEAN,0,2026-01-04 23:23:20
0.29,6.74,33.6,61.9,SAFE,0,2026-01-04 22:53:33
0.06,3.24,839.5,94.9,BOTH_POLLUTED,3,2026-01-04 16:15:45
0.29,4.95,502.4,91.1,BOTH_POLLUTED,3,2026-01-04 22:57:41
0.08,2.03,0.9,31.3,VERY_CLEAN,0,2026-01-04 23:43:24
0.06,3.32,2.0,38.3,VERY_CLEAN,0,2026-01-04 23:38:26
0.36,5.04,12.5,59.7,SAFE,0,2026-01-04 22:40:06
3.82,4.66,7.2,85.8,BOTH_POLLUTED,3,2026-01-04 22:52:37
0.21,8.16,12.5,64.6,SAFE,0,2026-01-04 23:21:22
0.04,2.71,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:30:13
0.05,2.22,8.7,75.6,NOISE_POLLUTED,2,2026-01-04 22:56:33
0.4,4.15,18.6,56.7,SAFE,0,2026-01-04 22:44:41
0.08,2.58,11.8,83.3,NOISE_POLLUTED,2,2026-01-04 22:57:52
0.09,3.05,0.1,31.1,VERY_CLEAN,0,2026-01-04 23:37:59
0.41,32.33,18.9,91.6,BOTH_POLLUTED,3,2026-01-04 16:37:06
0.5,22.31,2.8,84.8,BOTH_POLLUTED,3,2026-01-04 16:07:10
0.37,5.56,34.0,63.2,SAFE,0,2026-01-04 23:17:09
0.01,3.03,1.4,38.3,VERY_CLEAN,0,2026-01-04 23:03:11
0.31,4.89,897.2,90.7,BOTH_POLLUTED,3,2026-01-04 16:07:25
0.31,27.77,18.4,88.8,BOTH_POLLUTED,3,2026-01-04 16:09:42
0.35,4.46,31.1,63.6,SAFE,0,2026-01-04 22:50:48
2.41,1.93,29.5,79.4,BOTH_POLLUTED,3,2026-01-04 16:14:30
0.25,37.38,22.0,83.5,BOTH_POLLUTED,3,2026-01-04 16:15:13
0.34,7.39,31.5,65.3,SAFE,0,2026-01-04 22:55:25
0.27,5.98,11.8,55.9,SAFE,0,2026-01-04 23:04:55
0.05,2.61,15.3,82.1,NOISE_POLLUTED,2,2026-01-04 22:32:01
0.05,2.37,0.3,31.9,VERY_CLEAN,0,2026-01-04 22:59:01
0.2,7.59,14.1,50.8,SAFE,0,2026-01-04 23:05:19
0.04,2.56,0.0,33.8,VERY_CLEAN,0,2026-01-04 23:16:30
3.69,3.25,18.0,92.1,BOTH_POLLUTED,3,2026-01-04 22:46:53
0.03,3.81,0.7,32.5,VERY_CLEAN,0,2026-01-04 23:20:21
0.04,2.98,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:31:07
2.17,1.85,18.9,93.8,BOTH_POLLUTED,3,2026-01-04 16:22:55
0.2,50.81,28.4,84.3,BOTH_POLLUTED,3,2026-01-04 22:33:57
0.05,2.49,1.3,31.1,VERY_CLEAN,0,2026-01-04 23:01:11
3.71,4.07,8.4,80.5,BOTH_POLLUTED,3,2026-01-04 16:47:09
0.08,2.73,0.5,36.7,VERY_CLEAN,0,2026-01-04 23:30:55
3.7,4.77,21.0,84.9,BOTH_POLLUTED,3,2026-01-04 23:01:20
0.07,53.83,6.6,76.8,BOTH_POLLUTED,3,2026-01-04 22:46:02
0.04,2.64,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:23:20
0.04,3.29,0.3,37.8,VERY_CLEAN,0,2026-01-04 23:31:32
4.01,1.57,3.5,77.7,BOTH_POLLUTED,3,2026-01-04 16:17:18
0.39,40.93,3.0,93.3,BOTH_POLLUTED,3,2026-01-04 16:40:39
0.08,2.65,0.3,30.7,VERY_CLEAN,0,2026-01-04 22:48:41
0.02,3.19,0.8,34.6,VERY_CLEAN,0,2026-01-04 23:09:31
0.26,51.22,29.9,94.6,BOTH_POLLUTED,3,2026-01-04 16:43:37
0.44,6.99,10.6,62.7,SAFE,0,2026-01-04 22:49:18
0.34,7.67,27.3,66.0,SAFE,0,2026-01-04 23:22:35
0.03,3.43,9.4,86.5,NOISE_POLLUTED,2,2026-01-04 22:36:20
0.23,48.4,5.9,84.7,BOTH_POLLUTED,3,2026-01-04 16:17:35
0.44,0.62,382.1,94.3,BOTH_POLLUTED,3,2026-01-04 16:31:19
0.04,2.59,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:25:13
0.22,2.6,325.6,77.7,BOTH_POLLUTED,3,2026-01-04 15:59:16
0.11,7.98,15.9,46.5,SAFE,0,2026-01-04 22:45:55
0.04,2.18,1.2,36.3,VERY_CLEAN,0,2026-01-04 23:31:25
0.46,5.96,30.4,50.5,SAFE,0,2026-01-04 23:28:14
4.37,1.34,7.8,82.6,BOTH_POLLUTED,3,2026-01-04 16:21:11
0.03,3.42,0.1,34.4,VERY_CLEAN,0,2026-01-04 23:22:07
0.02,3.24,0.3,33.1,VERY_CLEAN,0,2026-01-04 22:51:55
0.36,35.95,3.4,80.9,BOTH_POLLUTED,3,2026-01-04 16:02:32
4.09,3.54,19.9,78.9,BOTH_POLLUTED,3,2026-01-04 16:07:13
4.75,1.19,22.6,86.8,BOTH_POLLUTED,3,2026-01-04 22:31:16
0.03,2.09,1.3,31.6,VERY_CLEAN,0,2026-01-04 23:08:09
0.05,3.32,0.8,32.8,VERY_CLEAN,0,2026-01-04 23:08:36
0.31,8.05,31.3,61.1,SAFE,0,2026-01-04 23:02:53
0.5,49.03,4.5,87.6,BOTH_POLLUTED,3,2026-01-04 16:48:15
0.5,40.15,24.0,84.2,BOTH_POLLUTED,3,2026-01-04 16:02:04
0.3,1.57,761.8,85.8,BOTH_POLLUTED,3,2026-01-04 22:44:33
0.45,28.73,0.5,92.6,BOTH_POLLUTED,3,2026-01-04 23:02:15
0.06,2.75,13.2,85.8,NOISE_POLLUTED,2,2026-01-04 22:35:08
0.02,3.97,1.8,33.2,VERY_CLEAN,0,2026-01-04 23:27:10
0.43,6.14,16.6,60.6,SAFE,0,2026-01-04 23:22:50
0.04,3.42,1.5,36.0,VERY_CLEAN,0,2026-01-04 23:12:43
0.41,3.96,538.9,93.9,BOTH_POLLUTED,3,2026-01-04 16:48:21
3.42,2.88,18.5,82.2,BOTH_POLLUTED,3,2026-01-04 16:05:37
0.3,4.14,26.1,53.1,SAFE,0,2026-01-04 22:50:32
0.08,2.39,837.1,89.2,BOTH_POLLUTED,3,2026-01-04 16:06:29
0.16,8.91,17.1,64.2,SAFE,0,2026-01-04 22:54:06
0.06,2.75,346.8,76.4,BOTH_POLLUTED,3,2026-01-04 22:54:03
0.02,2.9,1.8,32.5,VERY_CLEAN,0,2026-01-04 23:20:08
0.09,2.12,1.1,31.5,VERY_CLEAN,0,2026-01-04 23:39:05
0.04,3.21,0.9,30.1,VERY_CLEAN,0,2026-01-04 22:56:34
0.21,6.23,13.7,58.7,SAFE,0,2026-01-04 23:05:02
0.02,33.85,19.0,80.4,BOTH_POLLUTED,3,2026-01-04 16:11:06
0.19,2.51,306.3,77.2,BOTH_POLLUTED,3,2026-01-04 22:54:37
0.06,3.3,6.9,82.3,NOISE_POLLUTED,2,2026-01-04 22:51:41
0.46,8.28,13.3,45.8,SAFE,0,2026-01-04 22:44:45
0.46,23.11,5.1,79.9,BOTH_POLLUTED,3,2026-01-04 22:50:01
0.05,1.36,435.3,81.9,BOTH_POLLUTED,3,2026-01-04 16:03:04
0.4,1.94,521.6,85.3,BOTH_POLLUTED,3,2026-01-04 22:30:07
0.04,2.43,0.8,31.8,VERY_CLEAN,0,2026-01-04 23:41:56
0.03,3.6,0.0,37.7,VERY_CLEAN,0,2026-01-04 23:32:08
0.02,3.96,1.8,38.4,VERY_CLEAN,0,2026-01-04 23:13:56
0.41,4.8,727.0,94.4,BOTH_POLLUTED,3,2026-01-04 22:41:50
0.07,1.86,639.7,82.7,BOTH_POLLUTED,3,2026-01-04 22:39:49
0.04,3.14,28.2,90.8,NOISE_POLLUTED,2,2026-01-04 22:33:02
0.06,3.11,0.4,35.1,VERY_CLEAN,0,2026-01-04 23:17:20
0.34,1.03,526.4,90.4,BOTH_POLLUTED,3,2026-01-04 16:35:10
3.08,4.49,23.9,75.5,BOTH_POLLUTED,3,2026-01-04 16:47:42
0.05,2.1,10.8,87.6,NOISE_POLLUTED,2,2026-01-04 22:40:42
0.28,1.66,234.5,94.5,BOTH_POLLUTED,3,2026-01-04 16:01:05
0.31,7.81,30.2,46.0,SAFE,0,2026-01-04 22:46:39
0.1,4.12,28.6,46.4,SAFE,0,2026-01-04 22:44:47
0.09,3.51,0.6,33.0,VERY_CLEAN,0,2026-01-04 23:21:07
0.07,3.05,1.4,34.9,VERY_CLEAN,0,2026-01-04 23:16:11
0.01,2.34,1.4,38.2,VERY_CLEAN,0,2026-01-04 23:23:15
3.76,3.87,24.7,92.9,BOTH_POLLUTED,3,2026-01-04 16:18:01
0.04,11.14,0.0,41.0,AIR_POLLUTED,0,2026-01-04 17:04:01
0.03,3.01,1.3,39.5,VERY_CLEAN,0,2026-01-04 22:47:33
0.29,4.88,18.0,67.4,SAFE,0,2026-01-04 23:24:30
0.05,2.95,5.9,88.7,NOISE_POLLUTED,2,2026-01-04 22:39:31
0.01,2.09,0.3,34.4,VERY_CLEAN,0,2026-01-04 23:31:46
0.24,6.83,26.8,47.7,SAFE,0,2026-01-04 22:40:58
0.01,2.93,1.9,30.6,VERY_CLEAN,0,2026-01-04 23:01:15
0.03,44.5,5.6,82.6,BOTH_POLLUTED,3,2026-01-04 16:37:07
0.04,2.46,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:25:28
0.04,2.54,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:30:29
0.08,3.32,10.0,83.7,NOISE_POLLUTED,2,2026-01-04 22:31:11
0.48,4.48,34.3,64.9,SAFE,0,2026-01-04 23:27:59
0.44,8.45,10.5,58.6,SAFE,0,2026-01-04 23:01:08
0.06,3.0,0.4,33.3,VERY_CLEAN,0,2026-01-04 23:08:08
0.06,2.21,1.2,34.3,VERY_CLEAN,0,2026-01-04 23:00:25
0.07,3.45,8.0,86.2,NOISE_POLLUTED,2,2026-01-04 22:45:39
0.05,2.85,18.6,79.1,NOISE_POLLUTED,2,2026-01-04 22:54:00
0.03,0.72,853.2,75.2,BOTH_POLLUTED,3,2026-01-04 15:59:42
4.71,1.6,20.9,93.7,BOTH_POLLUTED,3,2026-01-04 16:30:00
0.31,5.12,27.7,61.4,SAFE,0,2026-01-04 22:46:54
0.36,20.75,14.8,88.3,BOTH_POLLUTED,3,2026-01-04 16:23:34
0.02,2.23,1.8,34.9,VERY_CLEAN,0,2026-01-04 23:16:23
0.13,56.12,21.1,88.5,BOTH_POLLUTED,3,2026-01-04 16:45:15
0.02,2.19,1.2,31.2,VERY_CLEAN,0,2026-01-04 23:33:40
0.04,2.0,1.5,30.7,VERY_CLEAN,0,2026-01-04 23:19:15
0.31,1.64,185.5,83.2,BOTH_POLLUTED,3,2026-01-04 22:40:37
0.05,3.11,9.4,85.6,NOISE_POLLUTED,2,2026-01-04 22:58:14
0.42,8.2,19.4,63.2,SAFE,0,2026-01-04 23:24:31
0.07,3.18,23.1,93.6,NOISE_POLLUTED,2,2026-01-04 22:40:19
0.08,2.0,1.9,30.9,VERY_CLEAN,0,2026-01-04 23:40:26
0.37,5.47,19.8,60.7,SAFE,0,2026-01-04 23:27:56
0.08,3.19,2.0,31.3,VERY_CLEAN,0,2026-01-04 22:50:37
0.06,3.55,0.8,30.7,VERY_CLEAN,0,2026-01-04 23:40:20
0.03,3.69,1.0,30.8,VERY_CLEAN,0,2026-01-04 22:48:11
4.2,1.7,26.8,93.0,BOTH_POLLUTED,3,2026-01-04 23:02:04
2.4,3.1,25.0,80.6,BOTH_POLLUTED,3,2026-01-04 16:11:10
0.04,3.12,0.3,31.0,VERY_CLEAN,0,2026-01-04 23:20:42
0.19,4.11,688.9,88.3,BOTH_POLLUTED,3,2026-01-04 16:06:34
0.08,0.72,708.3,88.8,BOTH_POLLUTED,3,2026-01-04 16:41:43
0.02,2.52,1.9,36.9,VERY_CLEAN,0,2026-01-04 23:23:55
0.09,3.36,0.9,39.3,VERY_CLEAN,0,2026-01-04 23:09:46
0.28,36.13,15.8,83.3,BOTH_POLLUTED,3,2026-01-04 22:39:24
0.06,2.79,1.1,36.1,VERY_CLEAN,0,2026-01-04 23:42:51
0.28,1.81,477.1,87.8,BOTH_POLLUTED,3,2026-01-04 16:35:50
0.33,28.08,28.4,88.1,BOTH_POLLUTED,3,2026-01-04 22:47:38
3.5,4.25,15.7,91.3,BOTH_POLLUTED,3,2026-01-04 16:18:22
0.05,2.35,1.3,34.1,VERY_CLEAN,0,2026-01-04 23:28:20
0.04,2.17,7.8,93.9,NOISE_POLLUTED,2,2026-01-04 22:31:19
0.37,4.76,491.7,75.1,BOTH_POLLUTED,3,2026-01-04 22:32:00
0.29,59.64,3.3,81.6,BOTH_POLLUTED,3,2026-01-04 22:40:39
0.06,3.45,9.6,86.1,NOISE_POLLUTED,2,2026-01-04 22:38:17
0.24,6.37,17.2,61.1,SAFE,0,2026-01-04 23:13:59
3.24,2.66,8.7,84.9,BOTH_POLLUTED,3,2026-01-04 22:39:35
0.04,2.8200000000000003,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:33:47
0.05,2.01,0.4,31.6,VERY_CLEAN,0,2026-01-04 23:36:07
0.08,46.78,4.3,81.8,BOTH_POLLUTED,3,2026-01-04 22:53:30
0.11,3.23,393.1,94.2,BOTH_POLLUTED,3,2026-01-04 22:53:12
0.04,2.64,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:33:39
0.11,2.79,656.0,76.6,BOTH_POLLUTED,3,2026-01-04 22:52:07
0.04,3.06,1.5,38.8,VERY_CLEAN,0,2026-01-04 23:05:34
0.24,7.33,29.0,48.2,SAFE,0,2026-01-04 22:51:31
0.08,3.48,0.6,37.5,VERY_CLEAN,0,2026-01-04 23:39:06
4.72,1.76,21.9,91.2,BOTH_POLLUTED,3,2026-01-04 22:37:43
0.09,0.82,199.3,90.1,BOTH_POLLUTED,3,2026-01-04 22:59:42
0.13,56.79,28.4,77.4,BOTH_POLLUTED,3,2026-01-04 16:04:07
2.56,0.66,11.9,86.5,BOTH_POLLUTED,3,2026-01-04 22:57:31
0.22,4.88,27.1,59.4,SAFE,0,2026-01-04 22:39:51
0.28,42.86,28.2,87.6,BOTH_POLLUTED,3,2026-01-04 16:44:38
0.04,2.54,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:30:00
0.12,5.96,15.7,47.0,SAFE,0,2026-01-04 23:01:49
0.02,3.07,0.8,31.2,VERY_CLEAN,0,2026-01-04 23:13:01
0.1,3.03,539.2,83.8,BOTH_POLLUTED,3,2026-01-04 16:15:08
0.41,7.19,16.0,62.5,SAFE,0,2026-01-04 23:07:42
0.02,4.84,465.5,88.6,BOTH_POLLUTED,3,2026-01-04 16:19:01
0.49,6.1,15.1,64.8,SAFE,0,2026-01-04 22:56:55
0.02,40.81,11.9,85.6,BOTH_POLLUTED,3,2026-01-04 22:33:29
0.04,51.47,20.3,89.8,BOTH_POLLUTED,3,2026-01-04 16:05:01
2.88,3.28,11.4,86.5,BOTH_POLLUTED,3,2026-01-04 16:13:32
0.35,7.04,28.2,56.5,SAFE,0,2026-01-04 23:25:51
0.03,2.13,776.3,75.7,BOTH_POLLUTED,3,2026-01-04 22:35:32
0.04,2.71,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:23:42
0.06,2.94,26.1,80.2,NOISE_POLLUTED,2,2026-01-04 22:39:58
0.04,2.95,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:28:07
0.05,2.78,24.0,92.8,NOISE_POLLUTED,2,2026-01-04 22:44:57
3.07,3.73,6.6,75.9,BOTH_POLLUTED,3,2026-01-04 16:35:00
4.66,2.32,0.8,94.8,BOTH_POLLUTED,3,2026-01-04 22:39:50
0.39,2.23,277.1,79.1,BOTH_POLLUTED,3,2026-01-04 22:56:34
0.26,3.52,607.0,88.0,BOTH_POLLUTED,3,2026-01-04 16:27:33
0.15,53.19,10.0,87.4,BOTH_POLLUTED,3,2026-01-04 22:36:57
0.28,5.71,34.3,58.6,SAFE,0,2026-01-04 23:08:02
0.41,26.56,29.6,93.5,BOTH_POLLUTED,3,2026-01-04 22:50:02
0.4,2.43,628.2,90.0,BOTH_POLLUTED,3,2026-01-04 16:34:35
0.05,4.6,429.5,86.8,BOTH_POLLUTED,3,2026-01-04 22:35:19
0.01,3.27,0.8,33.8,VERY_CLEAN,0,2026-01-04 23:29:31
0.11,25.56,16.8,94.6,BOTH_POLLUTED,3,2026-01-04 22:58:03
0.02,2.42,1.4,31.5,VERY_CLEAN,0,2026-01-04 22:38:20
0.03,1.41,661.6,92.8,BOTH_POLLUTED,3,2026-01-04 16:42:59
0.34,0.96,638.5,93.6,BOTH_POLLUTED,3,2026-01-04 16:17:12
0.02,3.88,1.8,30.4,VERY_CLEAN,0,2026-01-04 23:16:40
0.08,3.43,1.4,30.1,VERY_CLEAN,0,2026-01-04 22:56:55
2.73,4.39,0.2,92.0,BOTH_POLLUTED,3,2026-01-04 16:27:04
0.07,3.87,1.2,34.2,VERY_CLEAN,0,2026-01-04 23:22:37
0.07,2.04,1.9,36.8,VERY_CLEAN,0,2026-01-04 22:57:18
0.12,7.08,28.5,46.4,SAFE,0,2026-01-04 23:18:13
0.04,2.61,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:28:44
0.2,8.27,31.0,61.1,SAFE,0,2026-01-04 23:20:52
0.07,3.17,1.4,30.0,VERY_CLEAN,0,2026-01-04 23:24:44
0.04,6.83,0.0,38.0,AIR_POLLUTED,0,2026-01-04 17:02:46
0.06,3.84,0.7,38.7,VERY_CLEAN,0,2026-01-04 22:45:49
0.13,4.38,20.5,60.7,SAFE,0,2026-01-04 22:52:36
0.08,2.18,0.0,37.7,VERY_CLEAN,0,2026-01-04 22:50:54
0.26,38.74,18.1,80.5,BOTH_POLLUTED,3,2026-01-04 16:01:50
0.43,8.83,14.7,56.0,SAFE,0,2026-01-04 22:59:38
0.04,2.49,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:22:32
4.67,4.15,1.8,94.2,BOTH_POLLUTED,3,2026-01-04 22:33:52
0.11,19.76,13.9,81.1,BOTH_POLLUTED,3,2026-01-04 22:59:11
0.05,2.49,14.8,93.5,NOISE_POLLUTED,2,2026-01-04 22:48:05
0.03,3.23,26.4,75.2,NOISE_POLLUTED,2,2026-01-04 23:02:27
0.32,29.69,11.4,85.5,BOTH_POLLUTED,3,2026-01-04 16:18:52
0.06,2.07,0.1,35.1,VERY_CLEAN,0,2026-01-04 23:19:23
0.06,3.94,0.4,32.9,VERY_CLEAN,0,2026-01-04 22:40:38
0.46,4.67,20.4,48.3,SAFE,0,2026-01-04 23:02:39
0.22,2.01,690.1,76.4,BOTH_POLLUTED,3,2026-01-04 22:58:06
0.45,8.88,27.0,50.1,SAFE,0,2026-01-04 23:17:44
0.04,12.75,0.0,56.0,AIR_POLLUTED,0,2026-01-04 17:03:42
0.1,0.92,734.5,91.6,BOTH_POLLUTED,3,2026-01-04 16:38:10
0.29,6.8,19.8,46.5,SAFE,0,2026-01-04 22:41:37
0.08,2.84,1.8,32.0,VERY_CLEAN,0,2026-01-04 22:39:59
0.01,3.18,0.3,31.2,VERY_CLEAN,0,2026-01-04 23:18:01
2.76,1.98,6.4,91.5,BOTH_POLLUTED,3,2026-01-04 16:31:25
0.05,3.83,0.3,38.1,VERY_CLEAN,0,2026-01-04 23:15:29
2.35,1.65,10.4,82.5,BOTH_POLLUTED,3,2026-01-04 16:39:56
0.47,7.96,14.8,66.7,SAFE,0,2026-01-04 23:26:59
2.36,3.35,0.5,92.1,BOTH_POLLUTED,3,2026-01-04 16:16:02
0.04,2.87,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:28:23
0.01,2.16,1.6,35.1,VERY_CLEAN,0,2026-01-04 23:14:41
4.4,1.91,16.3,82.1,BOTH_POLLUTED,3,2026-01-04 16:33:35
0.04,2.39,14.8,82.0,NOISE_POLLUTED,2,2026-01-04 22:31:15
0.07,3.38,7.6,84.7,NOISE_POLLUTED,2,2026-01-04 22:58:51
0.04,2.54,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:24:10
0.13,7.27,27.8,53.2,SAFE,0,2026-01-04 22:53:43
2.07,4.82,12.8,89.5,BOTH_POLLUTED,3,2026-01-04 16:47:11
0.11,6.81,32.8,64.9,SAFE,0,2026-01-04 23:10:37
0.03,2.94,2.0,32.6,VERY_CLEAN,0,2026-01-04 23:21:51
0.08,3.08,0.4,34.8,VERY_CLEAN,0,2026-01-04 23:29:57
0.41,4.29,15.1,67.3,SAFE,0,2026-01-04 22:59:06
2.99,1.12,27.8,79.0,BOTH_POLLUTED,3,2026-01-04 16:30:37
0.37,5.72,14.7,62.5,SAFE,0,2026-01-04 23:02:07
0.33,33.42,28.6,79.7,BOTH_POLLUTED,3,2026-01-04 22:37:33
0.34,3.74,433.3,76.7,BOTH_POLLUTED,3,2026-01-04 22:31:27
0.35,3.74,691.2,89.3,BOTH_POLLUTED,3,2026-01-04 22:32:51
0.23,7.83,19.2,56.6,SAFE,0,2026-01-04 22:58:47
0.07,2.47,1.6,35.9,VERY_CLEAN,0,2026-01-04 23:23:26
0.41,59.49,8.7,84.3,BOTH_POLLUTED,3,2026-01-04 16:26:20
0.16,6.81,15.6,53.2,SAFE,0,2026-01-04 22:55:35
0.04,3.17,7.9,77.1,NOISE_POLLUTED,2,2026-01-04 23:01:07
4.17,2.6,23.2,80.1,BOTH_POLLUTED,3,2026-01-04 22:34:02
0.21,2.78,458.7,87.9,BOTH_POLLUTED,3,2026-01-04 16:29:34
0.3,5.64,18.2,49.6,SAFE,0,2026-01-04 22:40:36
0.27,5.93,25.4,67.7,SAFE,0,2026-01-04 23:19:49
0.24,2.77,196.9,93.9,BOTH_POLLUTED,3,2026-01-04 16:25:48
0.14,4.19,169.6,82.9,BOTH_POLLUTED,3,2026-01-04 16:36:32
0.08,3.6,1.8,35.6,VERY_CLEAN,0,2026-01-04 22:39:35
0.29,4.8,33.0,51.1,SAFE,0,2026-01-04 22:46:40
4.25,3.2,22.4,75.5,BOTH_POLLUTED,3,2026-01-04 22:58:10
0.33,7.47,10.7,48.3,SAFE,0,2026-01-04 22:52:10
0.02,2.47,1.2,36.1,VERY_CLEAN,0,2026-01-04 23:36:58
3.93,3.63,8.4,92.5,BOTH_POLLUTED,3,2026-01-04 22:48:16
